"","region","address","village","id","network_id","network_village","network_address","takeup_survey","delay","intensive","understanding","network_missname"
"9584",3,"xingzengxingzeng1","xingzeng",3334049,3334038,"xingzeng","",1,1,0,0.400000005960464,0
"9585",3,"xingzengxingzeng1","xingzeng",3334048,3334038,"xingzeng","xingzengxingzeng1",1,1,0,0.400000005960464,0
"9586",3,"xingzengxingzeng1","xingzeng",3334018,3334038,"xingzeng","xingzengxingzeng1",1,1,0,0.400000005960464,0
"9587",3,"xingzengxingzeng1","xingzeng",3334007,3334038,"xingzeng","xingzengxingzeng1",1,1,0,0.400000005960464,0
"9588",3,"xingzengxingzeng1","xingzeng",3334040,3334039,"xingzeng","xingzengxingzeng1",1,1,0,1,0
"9589",3,"xingzengxingzeng1","xingzeng",3334051,3334039,"xingzeng","xingzengxingzeng1",1,1,0,1,0
"9590",3,"xingzengxingzeng1","xingzeng",3334050,3334040,"xingzeng","xingzengxingzeng1",1,0,1,0.200000002980232,0
"9591",3,"xingzengxingzeng1","xingzeng",3334054,3334040,"xingzeng","xingzengxingzeng1",1,0,1,0.200000002980232,0
"9592",3,"xingzengxingzeng1","xingzeng",3334016,3334040,"xingzeng","xingzengxingzeng1",1,0,1,0.200000002980232,0
"9593",3,"xingzengxingzeng2","xingzeng",3334094,3334040,"xingzeng","xingzengxingzeng1",1,0,1,0.200000002980232,0
"9594",3,"xingzengxingzeng2","xingzeng",3334063,3334040,"xingzeng","xingzengxingzeng1",1,0,1,0.200000002980232,0
"9595",3,"xingzengxingzeng1","xingzeng",3334040,3334041,"xingzeng","xingzengxingzeng1",NA,NA,NA,NA,0
"9596",3,"xingzengxingzeng1","xingzeng",3334019,3334042,"xingzeng","xingzengxingzeng1",0,1,0,1,0
"9597",3,"xingzengxingzeng1","xingzeng",3334045,3334042,"xingzeng","xingzengxingzeng1",0,1,0,1,0
"9598",3,"xingzengxingzeng1","xingzeng",3334038,3334042,"xingzeng","xingzengxingzeng1",0,1,0,1,0
"9599",3,"xingzengxingzeng1","xingzeng",3334050,3334042,"xingzeng","xingzengxingzeng1",0,1,0,1,0
"9600",3,"xingzengxingzeng1","xingzeng",3334020,3334043,"xingzeng","xingzengxingzeng1",0,1,1,0.600000023841858,0
"9601",3,"xingzengxingzeng1","xingzeng",3334030,3334043,"xingzeng","xingzengxingzeng1",0,1,1,0.600000023841858,0
"9602",3,"xingzengxingzeng1","xingzeng",3334033,3334043,"xingzeng","xingzengxingzeng1",0,1,1,0.600000023841858,0
"9603",3,"xingzengxingzeng2","xingzeng",3334094,3334043,"xingzeng","xingzengxingzeng1",0,1,1,0.600000023841858,0
"9604",3,"xingzengxingzeng1","xingzeng",3334050,3334045,"xingzeng","xingzengxingzeng1",1,1,0,0.800000011920929,0
"9605",3,"xingzengxingzeng1","xingzeng",3334007,3334045,"xingzeng","xingzengxingzeng1",1,1,0,0.800000011920929,0
"9606",3,"xingzengxingzeng1","xingzeng",3334016,3334045,"xingzeng","xingzengxingzeng1",1,1,0,0.800000011920929,0
"9607",3,"xingzengxingzeng1","xingzeng",3334031,3334047,"xingzeng","xingzengxingzeng1",0,1,0,0.200000002980232,0
"9608",3,"xingzengxingzeng1","xingzeng",3334032,3334047,"xingzeng","xingzengxingzeng1",0,1,0,0.200000002980232,0
"9609",3,"xingzengxingzeng1","xingzeng",3334051,3334047,"xingzeng","xingzengxingzeng1",0,1,0,0.200000002980232,0
"9610",3,"xingzengxingzeng1","xingzeng",3334038,3334047,"xingzeng","xingzengxingzeng1",0,1,0,0.200000002980232,0
"9611",3,"xingzengxingzeng2","xingzeng",3334082,3334048,"xingzeng","xingzengxingzeng1",1,1,0,1,0
"9612",3,"xingzengxingzeng2","xingzeng",3334063,3334049,"xingzeng","xingzengxingzeng1",1,1,1,0.600000023841858,0
"9613",3,"xingzengxingzeng1","xingzeng",3334016,3334050,"xingzeng","xingzengxingzeng1",0,1,1,0.200000002980232,0
"9614",3,"xingzengxingzeng1","xingzeng",3334039,3334050,"xingzeng","",0,1,1,0.200000002980232,0
"9615",3,"xingzengxingzeng1","xingzeng",3334054,3334050,"xingzeng","xingzengxingzeng1",0,1,1,0.200000002980232,0
"9616",3,"xingzengxingzeng1","xingzeng",3334036,3334051,"xingzeng","xingzengxingzeng1",1,1,0,0.600000023841858,0
"9617",3,"xingzengxingzeng1","xingzeng",3334018,3334051,"xingzeng","xingzengxingzeng1",1,1,0,0.600000023841858,0
"9618",3,"xingzengxingzeng2","xingzeng",3334063,3334052,"xingzeng","xingzengxingzeng1",1,0,0,0.200000002980232,0
"9619",3,"xingzengxingzeng2","xingzeng",3334110,3334052,"xingzeng","xingzengxingzeng1",1,0,0,0.200000002980232,0
"9620",3,"xingzengxingzeng1","xingzeng",3334058,3334052,"xingzeng","xingzengxingzeng1",1,0,0,0.200000002980232,0
"9621",3,"xingzengxingzeng2","xingzeng",3334094,3334052,"xingzeng","xingzengxingzeng1",1,0,0,0.200000002980232,0
"9622",3,"xingzengxingzeng1","xingzeng",3334011,3334052,"xingzeng","xingzengxingzeng1",1,0,0,0.200000002980232,0
"9623",3,"xingzengxingzeng1","xingzeng",3334057,3334052,"xingzeng","xingzengxingzeng1",1,0,0,0.200000002980232,0
"9624",3,"xingzengxingzeng1","xingzeng",3334060,3334052,"xingzeng","xingzengxingzeng3",1,0,0,0.200000002980232,0
"9625",3,"xingzengxingzeng1","xingzeng",3334014,3334052,"xingzeng","xingzengxingzeng3",1,0,0,0.200000002980232,0
"9626",3,"xingzengxingzeng2","xingzeng",3334063,3334053,"xingzeng","xingzengxingzeng1",NA,NA,NA,NA,0
"9627",3,"xingzengxingzeng1","xingzeng",3334054,3334053,"xingzeng","xingzengxingzeng1",NA,NA,NA,NA,0
"9628",3,"xingzengxingzeng2","xingzeng",3334088,3334053,"xingzeng","xingzengxingzeng2",NA,NA,NA,NA,0
"9629",3,"xingzengxingzeng1","xingzeng",3334027,3334054,"xingzeng","xingzengxingzeng1",0,0,1,0.200000002980232,0
"9630",3,"xingzengxingzeng1","xingzeng",3334038,3334054,"xingzeng","xingzengxingzeng1",0,0,1,0.200000002980232,0
"9631",3,"xingzengxingzeng1","xingzeng",3334007,3334054,"xingzeng","xingzengxingzeng1",0,0,1,0.200000002980232,0
"9632",3,"xingzengxingzeng1","xingzeng",3334043,3334054,"xingzeng","xingzengxingzeng1",0,0,1,0.200000002980232,0
"9633",3,"xingzengxingzeng1","xingzeng",3334057,3334054,"xingzeng","xingzengxingzeng1",0,0,1,0.200000002980232,0
"9634",3,"xingzengxingzeng1","xingzeng",3334020,3334056,"xingzeng","xingzengxingzeng1",0,0,1,0.800000011920929,0
"9635",3,"xingzengxingzeng1","xingzeng",3334045,3334056,"xingzeng","xingzengxingzeng1",0,0,1,0.800000011920929,0
"9636",3,"xingzengxingzeng1","xingzeng",3334013,3334056,"xingzeng","xingzengxingzeng1",0,0,1,0.800000011920929,0
"9637",3,"xingzengxingzeng1","xingzeng",3334054,3334057,"xingzeng","xingzengxingzeng1",0,0,1,0.400000005960464,0
"9638",3,"xingzengxingzeng1","xingzeng",3334058,3334057,"xingzeng","xingzengxingzeng1",0,0,1,0.400000005960464,0
"9639",3,"xingzengxingzeng1","xingzeng",3334007,3334057,"xingzeng","xingzengxingzeng1",0,0,1,0.400000005960464,0
"9640",3,"xingzengxingzeng2","xingzeng",3334085,3334057,"xingzeng","xingzengxingzeng1",0,0,1,0.400000005960464,0
"9641",3,"xingzengxingzeng1","xingzeng",3334003,3334057,"xingzeng","xingzengxingzeng1",0,0,1,0.400000005960464,0
"9642",3,"xingzengxingzeng1","xingzeng",3334015,3334057,"xingzeng","xingzengxingzeng1",0,0,1,0.400000005960464,0
"9643",3,"xingzengxingzeng1","xingzeng",3334057,3334058,"xingzeng","xingzengxingzeng1",1,0,1,0.800000011920929,0
"9644",3,"xingzengxingzeng1","xingzeng",3334049,3334059,"xingzeng","",NA,0,1,1,1
"9645",3,"xingzengxingzeng1","xingzeng",3334057,3334060,"xingzeng","xingzengxingzeng1",1,0,1,0.600000023841858,0
"9646",3,"xingzengxingzeng1","xingzeng",3334056,3334060,"xingzeng","xingzengxingzeng1",1,0,1,0.600000023841858,0
"9647",3,"xingzengxingzeng1","xingzeng",3334030,3334060,"xingzeng","xingzengxingzeng1",1,0,1,0.600000023841858,0
"9648",3,"xingzengxingzeng1","xingzeng",3334052,3334060,"xingzeng","xingzengxingzeng1",1,0,1,0.600000023841858,0
"9649",3,"xingzengxingzeng1","xingzeng",3334048,3334060,"xingzeng","xingzengxingzeng1",1,0,1,0.600000023841858,0
"9650",3,"xingzengxingzeng2","xingzeng",3334097,3334060,"xingzeng","xingzengxingzeng1",1,0,1,0.600000023841858,0
"9651",3,"xingzengxingzeng2","xingzeng",3334094,3334060,"xingzeng","xingzengxingzeng1",1,0,1,0.600000023841858,0
"9652",3,"xingzengxingzeng1","xingzeng",3334058,3334060,"xingzeng","xingzengxingzeng1",1,0,1,0.600000023841858,0
"9653",3,"xingzengxingzeng1","xingzeng",3334018,3334062,"xingzeng","xingzengxingzeng1",NA,NA,NA,NA,0
"9654",3,"xingzengxingzeng2","xingzeng",3334107,3334064,"xingzeng","xingzengxingzeng2",0,1,1,0.200000002980232,0
"9655",3,"xingzengxingzeng2","xingzeng",3334111,3334064,"xingzeng","xingzengxingzeng2",0,1,1,0.200000002980232,0
"9656",3,"xingzengxingzeng2","xingzeng",3334087,3334064,"xingzeng","xingzengxingzeng2",0,1,1,0.200000002980232,0
"9657",3,"xingzengxingzeng2","xingzeng",3334114,3334064,"xingzeng","xingzengxingzeng2",0,1,1,0.200000002980232,0
"9658",3,"xingzengxingzeng2","xingzeng",3334103,3334066,"xingzeng","xingzengxingzeng2",NA,NA,NA,NA,0
"9659",3,"xingzengxingzeng2","xingzeng",3334087,3334067,"xingzeng","xingzengxingzeng2",0,0,1,0.600000023841858,0
"9660",3,"xingzengxingzeng2","xingzeng",3334107,3334067,"xingzeng","xingzengxingzeng2",0,0,1,0.600000023841858,0
"9661",3,"xingzengxingzeng2","xingzeng",3334068,3334067,"xingzeng","xingzengxingzeng2",0,0,1,0.600000023841858,0
"9662",3,"xingzengxingzeng2","xingzeng",3334065,3334067,"xingzeng","xingzengxingzeng2",0,0,1,0.600000023841858,0
"9663",3,"xingzengxingzeng2","xingzeng",3334101,3334067,"xingzeng","xingzengxingzeng2",0,0,1,0.600000023841858,0
"9664",3,"xingzengxingzeng2","xingzeng",3334081,3334068,"xingzeng","xingzengxingzeng2",1,1,1,0.600000023841858,0
"9665",3,"xingzengxingzeng2","xingzeng",3334067,3334068,"xingzeng","xingzengxingzeng2",1,1,1,0.600000023841858,0
"9666",3,"xingzengxingzeng2","xingzeng",3334082,3334068,"xingzeng","xingzengxingzeng2",1,1,1,0.600000023841858,0
"9667",3,"xingzengxingzeng2","xingzeng",3334072,3334068,"xingzeng","xingzengxingzeng2",1,1,1,0.600000023841858,0
"9668",3,"xingzengxingzeng2","xingzeng",3334115,3334068,"xingzeng","xingzengxingzeng2",1,1,1,0.600000023841858,0
"9669",3,"xingzengxingzeng2","xingzeng",3334102,3334068,"xingzeng","xingzengxingzeng2",1,1,1,0.600000023841858,0
"9670",3,"xingzengxingzeng2","xingzeng",3334088,3334068,"xingzeng","xingzengxingzeng2",1,1,1,0.600000023841858,0
"9671",3,"xingzengxingzeng2","xingzeng",3334079,3334069,"xingzeng","xingzengxingzeng2",NA,NA,NA,NA,0
"9672",3,"xingzengxingzeng2","xingzeng",3334084,3334069,"xingzeng","xingzengxingzeng2",NA,NA,NA,NA,0
"9673",3,"xingzengxingzeng2","xingzeng",3334097,3334070,"xingzeng","xingzengxingzeng2",1,1,1,0.400000005960464,0
"9674",3,"xingzengxingzeng2","xingzeng",3334090,3334070,"xingzeng","xingzengxingzeng2",1,1,1,0.400000005960464,0
"9675",3,"xingzengxingzeng2","xingzeng",3334115,3334070,"xingzeng","xingzengxingzeng2",1,1,1,0.400000005960464,0
"9676",3,"xingzengxingzeng2","xingzeng",3334101,3334072,"xingzeng","xingzengxingzeng2",0,0,0,0.200000002980232,0
"9677",3,"xingzengxingzeng2","xingzeng",3334075,3334073,"xingzeng","xingzengxingzeng2",NA,NA,NA,NA,0
"9678",3,"xingzengxingzeng1","xingzeng",3334033,3334073,"xingzeng","xingzengxingzeng2",NA,NA,NA,NA,0
"9679",3,"xingzengxingzeng1","xingzeng",3334003,3334073,"xingzeng","xingzengxingzeng1",NA,NA,NA,NA,0
"9680",3,"xingzengxingzeng1","xingzeng",3334030,3334073,"xingzeng","xingzengxingzeng2",NA,NA,NA,NA,0
"9681",3,"xingzengxingzeng2","xingzeng",3334115,3334074,"xingzeng","xingzengxingzeng2",NA,NA,NA,NA,0
"9682",3,"xingzengxingzeng1","xingzeng",3334030,3334074,"xingzeng","xingzengxingzeng2",NA,NA,NA,NA,0
"9683",3,"xingzengxingzeng2","xingzeng",3334072,3334075,"xingzeng","xingzengxingzeng2",1,0,0,1,0
"9684",3,"xingzengxingzeng2","xingzeng",3334113,3334075,"xingzeng","xingzengxingzeng2",1,0,0,1,0
"9685",3,"xingzengxingzeng2","xingzeng",3334070,3334077,"xingzeng","xingzengxingzeng2",NA,NA,NA,NA,0
"9686",3,"xingzengxingzeng2","xingzeng",3334065,3334081,"xingzeng","xingzengxingzeng2",1,0,1,0.600000023841858,0
"9687",3,"xingzengxingzeng2","xingzeng",3334101,3334081,"xingzeng","xingzengxingzeng2",1,0,1,0.600000023841858,0
"9688",3,"xingzengxingzeng2","xingzeng",3334085,3334081,"xingzeng","xingzengxingzeng2",1,0,1,0.600000023841858,0
"9689",3,"xingzengxingzeng2","xingzeng",3334068,3334081,"xingzeng","xingzengxingzeng2",1,0,1,0.600000023841858,0
"9690",3,"xingzengxingzeng1","xingzeng",3334015,3334081,"xingzeng","xingzengxingzeng1",1,0,1,0.600000023841858,0
"9691",3,"xingzengxingzeng2","xingzeng",3334088,3334081,"xingzeng","xingzengxingzeng2",1,0,1,0.600000023841858,0
"9692",3,"xingzengxingzeng2","xingzeng",3334072,3334082,"xingzeng","xingzengxingzeng2",1,1,0,0.400000005960464,0
"9693",3,"xingzengxingzeng2","xingzeng",3334087,3334082,"xingzeng","xingzengxingzeng2",1,1,0,0.400000005960464,0
"9694",3,"xingzengxingzeng1","xingzeng",3334006,3334082,"xingzeng","xingzengxingzeng2",1,1,0,0.400000005960464,0
"9695",3,"xingzengxingzeng2","xingzeng",3334110,3334083,"xingzeng","xingzengxingzeng2",1,0,0,NA,0
"9696",3,"xingzengxingzeng2","xingzeng",3334113,3334083,"xingzeng","xingzengxingzeng2",1,0,0,NA,0
"9697",3,"xingzengxingzeng1","xingzeng",3334035,3334084,"xingzeng","xingzengxingzeng2",0,0,0,0.200000002980232,0
"9698",3,"xingzengxingzeng1","xingzeng",3334047,3334084,"xingzeng","xingzengxingzeng2",0,0,0,0.200000002980232,0
"9699",3,"xingzengxingzeng1","xingzeng",3334006,3334085,"xingzeng","xingzengxingzeng2",1,1,1,0.600000023841858,0
"9700",3,"xingzengxingzeng2","xingzeng",3334093,3334085,"xingzeng","xingzengxingzeng2",1,1,1,0.600000023841858,0
"9701",3,"xingzengxingzeng2","xingzeng",3334082,3334085,"xingzeng","xingzengxingzeng2",1,1,1,0.600000023841858,0
"9702",3,"xingzengxingzeng1","xingzeng",3334056,3334085,"xingzeng","xingzengxingzeng2",1,1,1,0.600000023841858,0
"9703",3,"xingzengxingzeng1","xingzeng",3334003,3334085,"xingzeng","xingzengxingzeng1",1,1,1,0.600000023841858,0
"9704",3,"xingzengxingzeng1","xingzeng",3334033,3334085,"xingzeng","xingzengxingzeng2",1,1,1,0.600000023841858,0
"9705",3,"xingzengxingzeng2","xingzeng",3334115,3334087,"xingzeng","xingzengxingzeng2",1,1,1,1,0
"9706",3,"xingzengxingzeng2","xingzeng",3334113,3334090,"xingzeng","xingzengxingzeng2",1,0,0,NA,0
"9707",3,"xingzengxingzeng2","xingzeng",3334110,3334090,"xingzeng","xingzengxingzeng2",1,0,0,NA,0
"9708",3,"xingzengxingzeng2","xingzeng",3334097,3334090,"xingzeng","xingzengxingzeng2",1,0,0,NA,0
"9709",3,"xingzengxingzeng2","xingzeng",3334097,3334091,"xingzeng","xingzengxingzeng2",1,1,1,0.800000011920929,0
"9710",3,"xingzengxingzeng2","xingzeng",3334118,3334091,"xingzeng","xingzengxingzeng2",1,1,1,0.800000011920929,0
"9711",3,"xingzengxingzeng2","xingzeng",3334115,3334091,"xingzeng","xingzengxingzeng2",1,1,1,0.800000011920929,0
"9712",3,"xingzengxingzeng2","xingzeng",3334079,3334091,"xingzeng","xingzengxingzeng2",1,1,1,0.800000011920929,0
"9713",3,"xingzengxingzeng2","xingzeng",3334083,3334091,"xingzeng","xingzengxingzeng2",1,1,1,0.800000011920929,0
"9714",3,"xingzengxingzeng2","xingzeng",3334072,3334093,"xingzeng","xingzengxingzeng2",1,1,0,0.600000023841858,0
"9715",3,"xingzengxingzeng2","xingzeng",3334068,3334093,"xingzeng","xingzengxingzeng2",1,1,0,0.600000023841858,0
"9716",3,"xingzengxingzeng2","xingzeng",3334087,3334093,"xingzeng","xingzengxingzeng2",1,1,0,0.600000023841858,0
"9717",3,"xingzengxingzeng1","xingzeng",3334019,3334093,"xingzeng","xingzengxingzeng2",1,1,0,0.600000023841858,0
"9718",3,"xingzengxingzeng1","xingzeng",3334006,3334093,"xingzeng","xingzengxingzeng2",1,1,0,0.600000023841858,0
"9719",3,"xingzengxingzeng2","xingzeng",3334102,3334093,"xingzeng","xingzengxingzeng2",1,1,0,0.600000023841858,0
"9720",3,"xingzengxingzeng2","xingzeng",3334082,3334093,"xingzeng","xingzengxingzeng2",1,1,0,0.600000023841858,0
"9721",3,"xingzengxingzeng2","xingzeng",3334067,3334093,"xingzeng","xingzengxingzeng2",1,1,0,0.600000023841858,0
"9722",3,"xingzengxingzeng2","xingzeng",3334067,3334094,"xingzeng","xingzengxingzeng2",1,0,1,0.600000023841858,0
"9723",3,"xingzengxingzeng1","xingzeng",3334031,3334094,"xingzeng","xingzengxingzeng2",1,0,1,0.600000023841858,0
"9724",3,"xingzengxingzeng2","xingzeng",3334088,3334094,"xingzeng","xingzengxingzeng2",1,0,1,0.600000023841858,0
"9725",3,"xingzengxingzeng2","xingzeng",3334095,3334094,"xingzeng","xingzengxingzeng2",1,0,1,0.600000023841858,0
"9726",3,"xingzengxingzeng1","xingzeng",3334050,3334094,"xingzeng","xingzengxingzeng2",1,0,1,0.600000023841858,0
"9727",3,"xingzengxingzeng2","xingzeng",3334109,3334094,"xingzeng","xingzengxingzeng2",1,0,1,0.600000023841858,0
"9728",3,"xingzengxingzeng2","xingzeng",3334083,3334094,"xingzeng","xingzengxingzeng2",1,0,1,0.600000023841858,0
"9729",3,"xingzengxingzeng2","xingzeng",3334079,3334095,"xingzeng","xingzengxingzeng2",0,1,0,0.800000011920929,0
"9730",3,"xingzengxingzeng2","xingzeng",3334088,3334095,"xingzeng","xingzengxingzeng2",0,1,0,0.800000011920929,0
"9731",3,"xingzengxingzeng2","xingzeng",3334118,3334097,"xingzeng","xingzengxingzeng2",0,0,1,0.800000011920929,0
"9732",3,"xingzengxingzeng2","xingzeng",3334090,3334097,"xingzeng","xingzengxingzeng2",0,0,1,0.800000011920929,0
"9733",3,"xingzengxingzeng2","xingzeng",3334065,3334100,"xingzeng","xingzengxingzeng2",NA,NA,NA,NA,0
"9734",3,"xingzengxingzeng2","xingzeng",3334081,3334101,"xingzeng","xingzengxingzeng2",0,0,0,0.200000002980232,0
"9735",3,"xingzengxingzeng2","xingzeng",3334093,3334101,"xingzeng","xingzengxingzeng2",0,0,0,0.200000002980232,0
"9736",3,"xingzengxingzeng2","xingzeng",3334082,3334101,"xingzeng","xingzengxingzeng2",0,0,0,0.200000002980232,0
"9737",3,"xingzengxingzeng2","xingzeng",3334072,3334101,"xingzeng","xingzengxingzeng2",0,0,0,0.200000002980232,0
"9738",3,"xingzengxingzeng1","xingzeng",3334035,3334103,"xingzeng","xingzengxingzeng2",0,0,1,0,0
"9739",3,"xingzengxingzeng1","xingzeng",3334047,3334103,"xingzeng","xingzengxingzeng2",0,0,1,0,0
"9740",3,"xingzengxingzeng1","xingzeng",3334035,3334105,"xingzeng","xingzengxingzeng2",NA,NA,NA,NA,0
"9741",3,"xingzengxingzeng1","xingzeng",3334006,3334106,"xingzeng","xingzengxingzeng2",NA,NA,NA,NA,1
"9742",3,"xingzengxingzeng2","xingzeng",3334087,3334106,"xingzeng","xingzengxingzeng2",NA,NA,NA,NA,1
"9743",3,"xingzengxingzeng2","xingzeng",3334103,3334107,"xingzeng","xingzengxingzeng2",1,1,0,0.800000011920929,0
"9744",3,"xingzengxingzeng2","xingzeng",3334116,3334108,"xingzeng","xingzengxingzeng2",0,0,0,NA,0
"9745",3,"xingzengxingzeng1","xingzeng",3334036,3334108,"xingzeng","xingzengxingzeng2",0,0,0,NA,0
"9746",3,"xingzengxingzeng2","xingzeng",3334079,3334108,"xingzeng","xingzengxingzeng2",0,0,0,NA,1
"9747",3,"xingzengxingzeng2","xingzeng",3334103,3334109,"xingzeng","xingzengxingzeng2",1,1,1,1,0
"9748",3,"xingzengxingzeng2","xingzeng",3334107,3334109,"xingzeng","xingzengxingzeng2",1,1,1,1,0
"9749",3,"xingzengxingzeng2","xingzeng",3334109,3334110,"xingzeng","xingzengxingzeng2",1,0,0,0.600000023841858,0
"9750",3,"xingzengxingzeng2","xingzeng",3334063,3334110,"xingzeng","xingzengxingzeng2",1,0,0,0.600000023841858,0
"9751",3,"xingzengxingzeng2","xingzeng",3334113,3334110,"xingzeng","xingzengxingzeng2",1,0,0,0.600000023841858,0
"9752",3,"xingzengxingzeng2","xingzeng",3334083,3334110,"xingzeng","xingzengxingzeng2",1,0,0,0.600000023841858,0
"9753",3,"xingzengxingzeng2","xingzeng",3334101,3334110,"xingzeng","xingzengxingzeng2",1,0,0,0.600000023841858,0
"9754",3,"xingzengxingzeng1","xingzeng",3334036,3334111,"xingzeng","xingzengxingzeng2",1,0,1,0.800000011920929,0
"9755",3,"xingzengxingzeng2","xingzeng",3334109,3334111,"xingzeng","xingzengxingzeng2",1,0,1,0.800000011920929,0
"9756",3,"xingzengxingzeng2","xingzeng",3334119,3334111,"xingzeng","xingzengxingzeng2",1,0,1,0.800000011920929,0
"9757",3,"xingzengxingzeng2","xingzeng",3334107,3334113,"xingzeng","xingzengxingzeng2",1,1,0,0.600000023841858,0
"9758",3,"xingzengxingzeng2","xingzeng",3334119,3334113,"xingzeng","xingzengxingzeng2",1,1,0,0.600000023841858,0
"9759",3,"xingzengxingzeng2","xingzeng",3334119,3334115,"xingzeng","xingzengxingzeng2",1,1,1,0.600000023841858,0
"9760",3,"xingzengxingzeng2","xingzeng",3334114,3334116,"xingzeng","xingzengxingzeng2",1,0,0,0.200000002980232,0
"9761",3,"xingzengxingzeng2","xingzeng",3334118,3334116,"xingzeng","xingzengxingzeng2",1,0,0,0.200000002980232,0
"9762",3,"xingzengxingzeng2","xingzeng",3334113,3334116,"xingzeng","xingzengxingzeng2",1,0,0,0.200000002980232,0
"9763",3,"xingzengxingzeng2","xingzeng",3334103,3334116,"xingzeng","xingzengxingzeng2",1,0,0,0.200000002980232,0
"9764",3,"xingzengxingzeng2","xingzeng",3334119,3334117,"xingzeng","xingzengxingzeng2",NA,NA,NA,NA,0
"9765",3,"xingzengxingzeng2","xingzeng",3334064,3334118,"xingzeng","xingzengxingzeng2",0,1,0,0.400000005960464,0
"9766",3,"xingzengxingzeng2","xingzeng",3334114,3334118,"xingzeng","xingzengxingzeng2",0,1,0,0.400000005960464,0
"9767",3,"xingzengxingzeng2","xingzeng",3334103,3334118,"xingzeng","xingzengxingzeng2",0,1,0,0.400000005960464,0
"9768",3,"xingzengxingzeng2","xingzeng",3334119,3334118,"xingzeng","xingzengxingzeng2",0,1,0,0.400000005960464,0
"9769",3,"xingzengxingzeng2","xingzeng",3334107,3334118,"xingzeng","xingzengxingzeng2",0,1,0,0.400000005960464,0
"9770",3,"xingzengxingzeng2","xingzeng",3334118,3334119,"xingzeng","xingzengxingzeng2",0,0,0,0.800000011920929,0
"9771",3,"xingzengxingzeng1","xingzeng",3334018,3334120,"xingzeng","xingzengxingzeng2",1,0,1,0.800000011920929,0
"9772",3,"xingzengxingzeng2","xingzeng",3334102,3334120,"xingzeng","xingzengxingzeng2",1,0,1,0.800000011920929,0
"9773",3,"xingzengxingzeng1","xingzeng",3334052,3334122,"xingzeng","xingzengxingzeng3",NA,NA,NA,NA,0
"9774",3,"xingzengxingzeng2","xingzeng",3334110,3334123,"xingzeng","xingzengxingzeng3",NA,NA,NA,NA,0
